timestamp	userId	username	instanceId	activityId	activityTitle	activityType	plane	type	itemId	value	payload
Thu, 12 Dec 2019 12:48:03 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5629617815277554	
Thu, 12 Dec 2019 12:48:03 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.3891294429674187	
Thu, 12 Dec 2019 12:48:03 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	play	https://youtu.be/sK-ObestpxU		
Thu, 12 Dec 2019 12:48:03 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.7517726408323523	
Thu, 12 Dec 2019 12:48:03 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6253373962841328	
Thu, 12 Dec 2019 12:48:03 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.441194429943285	
Thu, 12 Dec 2019 12:48:03 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.42717148909508357	
Thu, 12 Dec 2019 12:48:03 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5477661082385682	
Thu, 12 Dec 2019 12:48:03 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5066198292283361	
Thu, 12 Dec 2019 12:48:04 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5676397284353671	
Thu, 12 Dec 2019 12:48:04 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4111549798024712	
Thu, 12 Dec 2019 12:48:04 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.5975148743838258	
Thu, 12 Dec 2019 12:48:04 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2394435150454053	
Thu, 12 Dec 2019 12:48:04 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.35773288364947653	
Thu, 12 Dec 2019 12:48:04 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.567947307051044	
Thu, 12 Dec 2019 12:48:04 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.39297442175539354	
Thu, 12 Dec 2019 12:48:04 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.7572631741929755	
Thu, 12 Dec 2019 12:48:04 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6307744304205231	
Thu, 12 Dec 2019 12:48:04 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4450073674755163	
Thu, 12 Dec 2019 12:48:04 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.4321695384509391	
Thu, 12 Dec 2019 12:48:04 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5527543179053986	
Thu, 12 Dec 2019 12:48:04 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5116310981109846	
Thu, 12 Dec 2019 12:48:05 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5726199370261792	
Thu, 12 Dec 2019 12:48:05 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.41499655526537027	
Thu, 12 Dec 2019 12:48:05 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6030012861003673	
Thu, 12 Dec 2019 12:48:05 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2432912073577351	
Thu, 12 Dec 2019 12:48:05 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3631336352391208	
Thu, 12 Dec 2019 12:48:05 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5729220332060231	
Thu, 12 Dec 2019 12:48:05 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.3968188386247743	
Thu, 12 Dec 2019 12:48:05 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.7627737257383252	
Thu, 12 Dec 2019 12:48:05 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6363033619884627	
Thu, 12 Dec 2019 12:48:05 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.44886045729679463	
Thu, 12 Dec 2019 12:48:05 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.4371189841381603	
Thu, 12 Dec 2019 12:48:05 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5577307986738884	
Thu, 12 Dec 2019 12:48:05 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5166151826258212	
Thu, 12 Dec 2019 12:48:06 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5776287700832973	
Thu, 12 Dec 2019 12:48:06 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4188405852209725	
Thu, 12 Dec 2019 12:48:06 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6084770167320958	
Thu, 12 Dec 2019 12:48:06 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.24714267041836613	
Thu, 12 Dec 2019 12:48:06 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3686822312272921	
Thu, 12 Dec 2019 12:48:06 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5778981616080564	
Thu, 12 Dec 2019 12:48:06 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.400663525492993	
Thu, 12 Dec 2019 12:48:06 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	play	https://youtu.be/sK-ObestpxU		
Thu, 12 Dec 2019 12:48:06 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.794848549006352	
Thu, 12 Dec 2019 12:48:06 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6417610729799166	
Thu, 12 Dec 2019 12:48:06 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4527320118787254	
Thu, 12 Dec 2019 12:48:06 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.44212295169864135	
Thu, 12 Dec 2019 12:48:06 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.562730884155921	
Thu, 12 Dec 2019 12:48:06 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5215825690195119	
Thu, 12 Dec 2019 12:48:07 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5826047535806893	
Thu, 12 Dec 2019 12:48:07 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4227343276732488	
Thu, 12 Dec 2019 12:48:07 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.61396646020996	
Thu, 12 Dec 2019 12:48:07 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2509673344480291	
Thu, 12 Dec 2019 12:48:07 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3741596634792297	
Thu, 12 Dec 2019 12:48:07 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.582868395620198	
Thu, 12 Dec 2019 12:48:07 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4045051328558921	
Thu, 12 Dec 2019 12:48:07 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	play	https://youtu.be/sK-ObestpxU		
Thu, 12 Dec 2019 12:48:07 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.8269440938087012	
Thu, 12 Dec 2019 12:48:07 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6472155580499025	
Thu, 12 Dec 2019 12:48:07 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4565620702375912	
Thu, 12 Dec 2019 12:48:07 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.44714221550288435	
Thu, 12 Dec 2019 12:48:07 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5677153671852702	
Thu, 12 Dec 2019 12:48:07 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5265915058027982	
Thu, 12 Dec 2019 12:48:08 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.587597937439908	
Thu, 12 Dec 2019 12:48:08 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.42656653452685855	
Thu, 12 Dec 2019 12:48:08 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6194511501368233	
Thu, 12 Dec 2019 12:48:08 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2548457027712871	
Thu, 12 Dec 2019 12:48:08 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3796899731257868	
Thu, 12 Dec 2019 12:48:08 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5878439516955375	
Thu, 12 Dec 2019 12:48:08 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4083509781947003	
Thu, 12 Dec 2019 12:48:08 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.803785208582239	
Thu, 12 Dec 2019 12:48:08 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6527215702456591	
Thu, 12 Dec 2019 12:48:08 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.46039673524477626	
Thu, 12 Dec 2019 12:48:08 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.45210836428083434	
Thu, 12 Dec 2019 12:48:08 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.572712172770961	
Thu, 12 Dec 2019 12:48:08 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5315737960801623	
Thu, 12 Dec 2019 12:48:08 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	play	https://youtu.be/sK-ObestpxU		
Thu, 12 Dec 2019 12:48:09 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5925702880868209	
Thu, 12 Dec 2019 12:48:09 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.43044043103230717	
Thu, 12 Dec 2019 12:48:09 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6249330548551013	
Thu, 12 Dec 2019 12:48:09 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.25868947246388485	
Thu, 12 Dec 2019 12:48:09 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.38515102255066513	
Thu, 12 Dec 2019 12:48:09 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5928403064046337	
Thu, 12 Dec 2019 12:48:09 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.41219585531125963	
Thu, 12 Dec 2019 12:48:09 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.8096633106520961	
Thu, 12 Dec 2019 12:48:09 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6582011615123764	
Thu, 12 Dec 2019 12:48:09 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4642591146461915	
Thu, 12 Dec 2019 12:48:09 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.4570437475552923	
Thu, 12 Dec 2019 12:48:09 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5776516800125719	
Thu, 12 Dec 2019 12:48:09 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5365202099141702	
Thu, 12 Dec 2019 12:48:10 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5975426448881577	
Thu, 12 Dec 2019 12:48:10 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4342527966930101	
Thu, 12 Dec 2019 12:48:10 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.630413013507992	
Thu, 12 Dec 2019 12:48:10 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2625038454512956	
Thu, 12 Dec 2019 12:48:10 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3906758347490181	
Thu, 12 Dec 2019 12:48:10 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5978204586238619	
Thu, 12 Dec 2019 12:48:10 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4160440644330967	
Thu, 12 Dec 2019 12:48:10 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.8151758329917254	
Thu, 12 Dec 2019 12:48:10 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6636784614167591	
Thu, 12 Dec 2019 12:48:10 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4680806507334892	
Thu, 12 Dec 2019 12:48:10 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.46207463913160896	
Thu, 12 Dec 2019 12:48:10 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5826796496162674	
Thu, 12 Dec 2019 12:48:10 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5415062379530226	
Thu, 12 Dec 2019 12:48:11 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.6025038232584616	
Thu, 12 Dec 2019 12:48:11 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.43810580639208746	
Thu, 12 Dec 2019 12:48:11 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6358989725071592	
Thu, 12 Dec 2019 12:48:11 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.26636181119386065	
Thu, 12 Dec 2019 12:48:11 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.3961313908916489	
Thu, 12 Dec 2019 12:48:11 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.6027961852100558	
Thu, 12 Dec 2019 12:48:11 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.41989130300619826	
Thu, 12 Dec 2019 12:48:11 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.8206216728002793	
Thu, 12 Dec 2019 12:48:11 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6691689866988773	
Thu, 12 Dec 2019 12:48:11 GMT		20	bAhsRdCdhbdmSA3Xi	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.4719515524064725	
Thu, 12 Dec 2019 12:48:11 GMT		18	XfmF5oW3oo59ciWMa	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.4670187244207773	
Thu, 12 Dec 2019 12:48:11 GMT		21	q8biAe3WaHsk7nf8Z	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5876213396706974	
Thu, 12 Dec 2019 12:48:11 GMT		15	x7RzaqXj9mvRa3CSs	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.5465092565316833	
Thu, 12 Dec 2019 12:48:12 GMT		22	5WhF9JRKgzSnh2Pmg	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.6075289027260029	
Thu, 12 Dec 2019 12:48:12 GMT		14	Yv9MA2mad8oRkfLKM	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.44194281149235415	
Thu, 12 Dec 2019 12:48:12 GMT		13	RQam3nPuq39MfgodH	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6414044650918552	
Thu, 12 Dec 2019 12:48:12 GMT		17	iSXfJDZ4btqYb8X5i	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.2702209160573531	
Thu, 12 Dec 2019 12:48:12 GMT		10	RbBQv7qMZ843Z32hc	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.4016088486058261	
Thu, 12 Dec 2019 12:48:12 GMT		12	MCAyeq9jrNSteH4LP	ck42p0tul000701yw389bfro3	Video Class char	ac-video	1	videoProgress	https://youtu.be/lRNYxx9YaD8	0.6077699721138484	
Thu, 12 Dec 2019 12:48:12 GMT		11	9EAfwFmmpqWyaR9tt	ck42p0tul000601yw895m5lc8	Video Gr Alternative	ac-video	1	videoProgress	https://youtu.be/iWAdVB80liY	0.42373723347591746	
Thu, 12 Dec 2019 12:48:12 GMT		16	4ZaXbiq3EtrCdDdGf	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.8261405952758556	
Thu, 12 Dec 2019 12:48:12 GMT		19	5XNsb4uGwzfMTju6k	ck42p0tul000501yw5bwi1dgi	Video Quantificateur	ac-video	1	videoProgress	https://youtu.be/sK-ObestpxU	0.6746455163674067	
